,0,1,2
0,8.630335480312477,2.788261301120026,30.124279923285247
1,7.972154021839964,2.963670411603801,30.009028679469413
2,7.316723625818373,3.126528481302793,29.504464236114256
3,6.6719337447914215,3.2769703662090093,28.631776475096498
4,6.045192126649633,3.415246635454767,27.43133940992535
5,5.442671219313148,3.541739596238903,25.961173405065658
6,4.869373051677973,3.6569471526206745,24.283251020245988
7,4.329026545169529,3.761440292527652,22.460700412728695
8,3.8240875137443804,3.8558630877553557,20.557805337313976
9,3.355798244862818,3.9409067574882837,18.635900409928603
10,2.9241399186065697,4.017269424974363,16.74261054770308
11,2.528208164399076,4.085651924270897,14.917479606652353
12,2.166553421766312,4.146717387882265,13.19097516928425
13,1.837183460648882,4.201090744134849,11.584441031609556
14,1.5376276006495337,4.24936544316465,10.110344645064686
15,1.2652707171366457,4.292088519618925,8.773505825031993
16,1.01750456629773,4.329749017378307,7.5740186033655785
17,0.7917397305596636,4.362790646979447,6.508241949979345
18,0.5854056391304924,4.391611903595826,5.568805138450785
19,0.39605052820084957,4.416566269092548,4.745888665848419
20,0.22161521455028865,4.437944194083366,4.029970070481278
21,0.06020877479014941,4.456000829872119,3.4111994476253313
22,-0.08995770591212382,4.470966922051875,2.8792810770558406
23,-0.23057072578819088,4.483048805328867,2.42347591740058
24,-0.36308408326890396,4.492418737641927,2.0336851751863096
25,-0.4885551463847133,4.499202903384788,1.7023373859854678
26,-0.6079434267637147,4.503513124914022,1.4223233150092471
27,-0.7221602209093965,4.50545271981711,1.186587221982239
28,-0.8320686102003187,4.505116500912443,0.9881268611430685
29,-0.9384207041972328,4.5025850716162115,0.8205260148780534
30,-1.041663940329312,4.497908023548282,0.67984576307175
31,-1.1421772104717849,4.491127551298731,0.5627219755713155
32,-1.2403301841170953,4.482284370597926,0.46574961488497424
33,-1.3364826073778078,4.471417655981227,0.385487228581889
34,-1.430982213191426,4.458564848658799,0.31847726931059506
35,-1.5240435397168879,4.443750662067333,0.26245366026545386
36,-1.6157741049118262,4.42699013840101,0.21617346012821548
37,-1.7062926703987449,4.408299714903134,0.17824607021071315
38,-1.7957144927020898,4.38769585326684,0.1472677634329164
39,-1.8841513232486329,4.365195039635003,0.12182168432277085
40,-1.971693749482687,4.340812227489097,0.10066848343849716
41,-2.0583620426412588,4.314556615470225,0.08329206717945309
42,-2.1441767421603766,4.286438045833838,0.0691583059698197
43,-2.2291580016520083,4.256466948847683,0.05772069443469369
44,-2.3133244727212086,4.2246542435802334,0.04843227016648269
45,-2.396689992952687,4.191011054630598,0.04078326878020264
46,-2.4792433534292595,4.155547007679243,0.03453436582492466
47,-2.560969250711145,4.118272075496856,0.029486907231821263
48,-2.641852856945124,4.079196971113324,0.02543260445448819
49,-2.7218789335131364,4.038333071361645,0.022163578619704347
50,-2.8010306718439955,3.995692319656698,0.01948606184450067
51,-2.879282305503415,3.9512866169189023,0.017308634279747825
52,-2.956606465200692,3.905128448880661,0.015558553175564085
53,-3.0329761918955684,3.857231046855825,0.014159101650482196
54,-3.10836464329191,3.8076083625450936,0.013033071639228521
55,-3.182744592336619,3.7562750254726724,0.01210890462055134
56,-3.256085585283154,3.703246110044995,0.01135567206042371
57,-3.3283568318001873,3.6485373737941247,0.010749126400052053
58,-3.3995279934142175,3.5921653078558435,0.010262853899293966
59,-3.469569097657092,3.5341471290178097,0.009869345776966406
60,-3.538450422458173,3.4745007685139955,0.009541481644242813
61,-3.606141261938612,3.4132447653925655,0.009268129825874548
62,-3.6726108040163754,3.3503983424832113,0.009043498383080448
63,-3.737828766097566,3.285981433042628,0.008860020050022545
64,-3.801765349433144,3.2200146739646165,0.008709000653236827
65,-3.8643912391187323,3.1525194057802626,0.008580619111633912
66,-3.9256773908562863,3.0835176446223755,0.008466849432831262
67,-3.9855945340808363,3.013032044773121,0.008367703120817855
68,-4.044113884280279,2.941085950688656,0.008282446504980051
69,-4.101207210560091,2.8677033682746864,0.008209502515518307
70,-4.156846832430727,2.7929089641620086,0.008146501236928803
71,-4.211005619807459,2.7167280657067203,0.00809027990800363
72,-4.263656984349687,2.63918665685215,0.008037052132193443
73,-4.31477460873007,2.560311318055233,0.007986464085841236
74,-4.364332499641526,2.4801292952663356,0.007939737001862809
75,-4.412305279239984,2.398668452281913,0.00789724763179799
76,-4.458668185278393,2.3159572468777636,0.00785894752879694
77,-4.503397071106782,2.232024730808916,0.007824363047620094
78,-4.546468405672145,2.146900549809867,0.007792595344638262
79,-4.587859273518618,2.0606149435942243,0.007762320377832473
80,-4.627547375139651,1.9731987355509952,0.007731916654984464
81,-4.665510923472167,1.8846832317212265,0.007701842705971393
82,-4.701728553973882,1.7951004053865613,0.007673133188232889
83,-4.736179571064743,1.704482769738646,0.007646324877735235
84,-4.76884397958127,1.612863329562651,0.007621734493769294
85,-4.799702484776473,1.5202755812375333,0.007599458698950585
86,-4.828736492319983,1.4267535127356434,0.0075793740992191674
87,-4.855928108297983,1.33233160362292,0.007561137243839708
88,-4.8812601392131505,1.2370448250590924,0.007544184625401509
89,-4.904716091984779,1.1409286397972793,0.007527732679818434
90,-4.926280180829704,1.0440189886691407,0.007510809270199723
91,-4.945937375775883,0.9463520462350569,0.0074935033529189244
92,-4.963673063355084,0.8479646769019047,0.007476782812871392
93,-4.9794733228507555,0.7488942263143269,0.007461355014708126
94,-4.99332502936736,0.6491783748784126,0.007447743586862751
95,-5.005215853830385,0.5488551377615576,0.007436288421551501
96,-5.01513426298632,0.4479628648927493,0.007427145674773248
97,-5.023069519402704,0.3465402409621391,0.0074202877663094545
98,-5.029011681468093,0.24462628542125553,0.007415503379724202
99,-5.032951603392054,0.1422603524832211,0.007412397462364197
100,-5.034880935205193,0.039482131122319686,0.00741039122535875
101,-5.0347921227591295,-0.06366835492571488,0.007408722143619791
102,-5.032678407726509,-0.16715074716384448,0.007406443955841861
103,-5.028533815495643,-0.27092443548704576,0.0074027167035561016
104,-5.022352984657369,-0.37494881237164335,0.007398747658484852
105,-5.014131246074959,-0.47918262629979747,0.007395641776893217
106,-5.0038647833009025,-0.5835844207783685,0.007394150353762303
107,-4.991550636421445,-0.6881126065666807,0.007394809096766765
108,-4.977186702056615,-0.7927254616762264,0.007397938126274826
109,-4.960771733360208,-0.8973811313708144,0.00740364197534827
110,-4.942305340019829,-1.0020376281662722,0.007411809589742428
111,-4.921787988256827,-1.1066528318308926,0.007422114327906202
112,-4.89922100082632,-1.21118448938521,0.00743401396098206
113,-4.874606557017254,-1.3155902151017784,0.007446750672806005
114,-4.847947692652302,-1.4198274905056154,0.007459351059907623
115,-4.81924830008793,-1.5238536643739087,0.007470626131510052
116,-4.788512982310003,-1.6276262220180284,0.007480592162027141
117,-4.755746961541824,-1.7311025339651118,0.007491041475955431
118,-4.720956378272194,-1.8342396480401892,0.007502814444863441
119,-4.684148235643414,-1.9369946969971918,0.0075165435574499045
120,-4.645330399185866,-2.039324899330498,0.007532656226150099
121,-4.604511596818124,-2.1411875592746457,0.00755137478713581
122,-4.561701418846792,-2.2425400668047644,0.007572716500315393
123,-4.516910317966574,-2.34333989763636,0.007596493549333749
124,-4.470149609260382,-2.4435446132250984,0.007622313041572267
125,-4.42143147019914,-2.5431118607672363,0.007649577008148924
126,-4.370768940641915,-2.641999373199334,0.0076774824039182185
127,-4.3181759228358425,-2.7401649691983985,0.007705021107471208
128,-4.263667151899619,-2.8375665944789876,0.007731171108535169
129,-4.207257854280547,-2.934162630426383,0.007757292346881364
130,-4.1489641518920175,-3.029911233480728,0.0077845534996701955
131,-4.0888030462446086,-3.1247707317471063,0.00781356615015474
132,-4.026792350689837,-3.2186997602568344,0.007844775645039066
133,-3.962950690420328,-3.31165726096719,0.007878461094478153
134,-3.897297502469725,-3.403602482761544,0.007914735372077947
135,-3.8298530357128757,-3.4944949814491,0.00795354511489525
136,-3.7606383508655545,-3.5842946197652887,0.007994670723437876
137,-3.6896753204845965,-3.6729615673715656,0.008037726361664574
138,-3.6169866289680535,-3.760456300855226,0.00808215995698494
139,-3.5425957725548916,-3.8467396037297856,0.008127253200259596
140,-3.466527059325193,-3.9317725664347236,0.00817212154580007
141,-3.3888053802706355,-4.0155168398105765,0.008216634162551214
142,-3.309456213632542,-4.097934369823963,0.008262081490809195
143,-3.22850599265315,-4.178987161019964,0.008309155984401165
144,-3.1459818600633294,-4.258637739869797,0.00835839746802426
145,-3.0619116665983377,-4.336849156904794,0.008410197743575789
146,-2.9763239709980613,-4.413584986716185,0.008464800590153105
147,-2.88924804000666,-4.48880932795543,0.008522301764053808
148,-2.800713848372737,-4.562486803334041,0.008582648998775652
149,-2.7107520788495343,-4.63458255962344,0.008645642005016413
150,-2.6193941221945582,-4.7050622676552685,0.008710932470674133
151,-2.526672077169823,-4.773892122321174,0.008778024060846958
152,-2.432618750541729,-4.841038842572914,0.00884627241783323
153,-2.337267657081325,-4.906469671422165,0.008914885161131291
154,-2.2406528060857496,-4.97015256787069,0.00898334900746868
155,-2.142808510973042,-5.032056161416115,0.009052691461450237
156,-2.0437700916420996,-5.092149170478804,0.00912380432486181
157,-1.9435734327278433,-5.150401018418907,0.009197398468641123
158,-1.8422549614893309,-5.206781858053549,0.009274028669123885
159,-1.739851647809615,-5.261262571656922,0.009354093608043903
160,-1.6364010041960364,-5.313814770960122,0.009437835872532838
161,-1.5319410857797846,-5.36441079715139,0.009525341955120562
162,-1.4265104903161157,-5.413023720875982,0.00961654225373499
163,-1.3201483581845783,-5.459627342236076,0.009711211071701876
164,-1.2128943723885657,-5.50419619079098,0.0098089666177452
165,-1.1047887585556133,-5.546705525556989,0.00990927100598691
166,-0.995872284937247,-5.587131335007452,0.010011430255947069
167,-0.8861862624092942,-5.625450337072654,0.010114594292543551
168,-0.775772455655694,-5.661640025239808,0.010217909305816281
169,-0.6646723276013495,-5.6956789411892625,0.01032242795224878
170,-0.552928350111995,-5.727545903743305,0.010429258129194659
171,-0.4405835302688808,-5.757220484822293,0.010539121820273738
172,-0.32768118124373086,-5.784683153567,0.010652614116387677
173,-0.2142649222989793,-5.8099152763385495,0.01077020321571975
174,-0.10037867878801388,-5.832899116718359,0.01089223042373459
175,0.013933317845308602,-5.853617835508254,0.011018910153178683
176,0.12862653006633806,-5.872055490730395,0.011150329924080044
177,0.24365611424979594,-5.888197037627299,0.011286450363748396
178,0.35897692067944575,-5.902028328661807,0.011427105206774774
179,0.47454349354858505,-5.913536113517141,0.011572001295032112
180,0.5903100709598004,-5.9227080390968725,0.011720718577674963
181,0.7062305849247199,-5.9295326495249014,0.011872710111139172
182,0.8222586613645075,-5.933999386145504,0.012027302059142505
183,0.9383476324322019,-5.936098590514173,0.012183709231157976
184,1.0544515343144947,-5.935821681365618,0.012342641915086284
185,1.1705238134296274,-5.933160709642107,0.012505309368317155
186,1.286517228211997,-5.928108515905558,0.012672229434046467
187,1.4023845305156095,-5.9206589376561185,0.012843852373687884
188,1.5180784656138324,-5.910806809332184,0.013020560866872487
189,1.6335517721998896,-5.8985479623103725,0.013202670011449508
190,1.7487571823865318,-5.883879224905538,0.01339042732348583
191,1.8636474217061991,-5.866798422370758,0.013584012737266265
192,1.9781752091106972,-5.847304376897382,0.013783538605292987
193,2.0922932569716846,-5.825396907614955,0.013989049698286363
194,2.2059542710803473,-5.801076830591272,0.014200523205184407
195,2.31911095064756,-5.77434595883234,0.014417868733143071
196,2.4317159883035666,-5.745207102282459,0.014640928307535621
197,2.54372207009846,-5.713664067824107,0.014869476371953566
198,2.6550818755019407,-5.679721659277989,0.015103219788206213
199,2.7657480774030807,-5.643385677403121,0.015341797836320148
200,2.8756741463876496,-5.604662903540808,0.015585322741002178
201,2.984814138272212,-5.563560938905965,0.015834777174562904
202,3.093120732566711,-5.520088283509409,0.016090458765835536
203,3.2005469174676726,-5.474254434382108,0.016352623852570112
204,3.3070460292686756,-5.426069886349986,0.01662150837634245
205,3.4125717523601207,-5.375546132034006,0.016897327882553628
206,3.5170781192290064,-5.322695661850287,0.017180277520429353
207,3.6205195104593813,-5.26753196400989,0.017470532043021174
208,3.7228506547320412,-5.210069524518953,0.01776824580720567
209,3.8240266288246776,-5.150323827178625,0.01807355277368488
210,3.9240028576115886,-5.088311353585224,0.01838656650698543
211,4.0227351140641145,-5.02404958312999,0.018707380175459826
212,4.120179519250412,-4.957556992999206,0.019036066551285837
213,4.216292542335256,-4.888853058174341,0.019372678010465758
214,4.311031000580454,-4.817958251431772,0.019717246532827824
215,4.404352059344565,-4.7448940433429705,0.02006978370202528
216,4.496213232083037,-4.669682902274397,0.020430280705536853
217,4.586572380347949,-4.592348294387724,0.02079870833466575
218,4.67538775501437,-4.512914673483443,0.02117502328680296
219,4.762620749831486,-4.431406717959394,0.021559623137805562
220,4.84823135426163,-4.347850248263334,0.02195270341811847
221,4.932178241934577,-4.2622723839062395,0.0223541559289987
222,5.01442085106302,-4.174701077628468,0.022763863109547654
223,5.094919384442392,-4.085165115399921,0.023181698036710316
224,5.17363480945069,-3.993694116420247,0.02360752442527433
225,5.250528858048826,-3.900318533118458,0.024041196627871794
226,5.325564026780393,-3.8050696511531825,0.024482559634978064
227,5.398703576771775,-3.707979589412531,0.024931449074912376
228,5.469911533731938,-3.6090813000143775,0.02538769121383657
229,5.53915268795275,-3.508408568305941,0.025851102955756988
230,5.606392594308807,-3.40599601286399,0.026321491842523564
231,5.671597572257305,-3.3018790854950653,0.02679865605382877
232,5.7347347058383225,-3.196094071235043,0.027282384407209648
233,5.795771843674631,-3.0886780883494263,0.027772456358046455
234,5.854677598971781,-2.9796690883331918,0.028268641999563374
235,5.911421349517939,-2.869105855911103,0.02877070206282708
236,5.965973237684136,-2.7570280090372465,0.029278387916748846
237,6.0183041704241385,-2.6434759988952563,0.02979144156808355
238,6.068385819274339,-2.528491109898563,0.03030959566142851
239,6.116190620353985,-2.4121154596899097,0.0308325734792257
240,6.161691774365024,-2.2943919991416717,0.03136008894176029
241,6.204863246592174,-2.175364512355695,0.03189184660716138
242,6.245679766902799,-2.05507761666363,0.0324275416714005
243,6.28411676558687,-1.9335754525584938,0.03296605482649369
244,6.320150383078035,-1.8109012730112404,0.03350524342419402
245,6.353757810707703,-1.6871010102160056,0.03404423023309187
246,6.384917250373392,-1.5622211597792093,0.03458212179376396
247,6.413607912025615,-1.4363087209816277,0.03511797170811525
248,6.439810013667792,-1.3094111967786524,0.03565078063937781
249,6.46350478135621,-1.181576593800568,0.03617949631210964
250,6.484674449200132,-1.0528534223520067,0.03670301351219702
251,6.5033022593617185,-0.9232906964123111,0.037220174086852915
252,6.519372462056061,-0.7929379336353506,0.03772976694461777
253,6.5328703155511345,-0.6618451553498914,0.03823052805535804
254,6.54378208616787,-0.5300628865590442,0.038721140450268365
255,6.552095048280111,-0.3976421559405363,0.03920023422187047
256,6.557797484545678,-0.2646344946605369,0.03966638666262364
257,6.560878757901315,-0.13109139779367368,0.040118184655319154
258,6.56132911065253,0.0029350074531636072,0.04055415785503309
259,6.559139761098728,0.13739184558131673,0.040972787441793945
260,6.554303037943579,0.27222602517422523,0.04137257149530352
261,6.546812380295012,0.4073842388979997,0.0417520249949387
262,6.536662337665209,0.5428129635011365,0.042109679819750556
263,6.523848569970641,0.6784584598142274,0.04244408474846357
264,6.5083678475320195,0.8142667727505373,0.0427538054594772
265,6.490218051074322,0.9501837313056201,0.04303742453086486
266,6.469398171726775,1.0861549485575097,0.04329354144037431
267,6.445908311022912,1.2221258216663362,0.043520772565427
268,6.419749680900486,1.358041531874903,0.04371775118311912
269,6.390924603701525,1.4938470445083016,0.04388312747022087
270,6.359436510100626,1.6294871797840962,0.04401556312011152
271,6.32528986707593,1.7649076311215661,0.044113749920474045
272,6.288490179944475,1.9000528681214837,0.04417675699685051
273,6.249044052941486,2.034866947164179,0.04420384209723623
274,6.206959186516184,2.169294064074097,0.04419438435194754
275,6.16224437733161,2.3032785541203733,0.044147884273621894
276,6.114909518264745,2.4367648920164475,0.0440639637572178
277,6.06496559840644,2.569697691920259,0.04394236608001472
278,6.012424703061565,2.702021707433863,0.04378295590161347
279,5.95730001374879,2.833681831604001,0.04358571926393565
280,5.899605808200688,2.964623096921817,0.04335076359122386
281,5.839357460363864,3.094790675322576,0.04307831769004225
282,5.77657144039871,3.2241298781862247,0.04276873174927556
